Date,Jacket,Date,Coat,Date,Puffer,Date,FieldJacket,Date,Cardigan
2023-08-29,0.14579,2023-08-29,0.14475,2023-08-29,0.29271,2023-08-29,0.02495,2023-08-29,0.24287
2023-08-30,0.15402,2023-08-30,0.13841,2023-08-30,0.32658,2023-08-30,0.03017,2023-08-30,0.25619
2023-08-31,0.14461,2023-08-31,0.12893,2023-08-31,0.27584,2023-08-31,0.02474,2023-08-31,0.22852
2023-09-01,0.15137,2023-09-01,0.11617,2023-09-01,0.26218,2023-09-01,0.02418,2023-09-01,0.23256
2023-09-02,0.16294,2023-09-02,0.12265,2023-09-02,0.29061,2023-09-02,0.02383,2023-09-02,0.23514
2023-09-03,0.189,2023-09-03,0.1414,2023-09-03,0.33522,2023-09-03,0.02927,2023-09-03,0.26106
2023-09-04,0.1621,2023-09-04,0.13304,2023-09-04,0.3026,2023-09-04,0.02529,2023-09-04,0.22782
2023-09-05,0.15478,2023-09-05,0.13792,2023-09-05,0.29891,2023-09-05,0.02376,2023-09-05,0.21932
2023-09-06,0.14997,2023-09-06,0.12795,2023-09-06,0.2796,2023-09-06,0.02425,2023-09-06,0.20656
2023-09-07,0.16579,2023-09-07,0.12746,2023-09-07,0.31347,2023-09-07,0.02383,2023-09-07,0.22698
2023-09-08,0.15687,2023-09-08,0.13053,2023-09-08,0.31445,2023-09-08,0.02536,2023-09-08,0.22984
2023-09-09,0.17144,2023-09-09,0.14189,2023-09-09,0.31306,2023-09-09,0.02453,2023-09-09,0.24504
2023-09-10,0.20629,2023-09-10,0.16921,2023-09-10,0.37843,2023-09-10,0.02913,2023-09-10,0.27689
2023-09-11,0.17555,2023-09-11,0.13896,2023-09-11,0.34379,2023-09-11,0.02613,2023-09-11,0.25535
2023-09-12,0.17562,2023-09-12,0.14112,2023-09-12,0.33696,2023-09-12,0.02488,2023-09-12,0.25863
2023-09-13,0.18789,2023-09-13,0.13492,2023-09-13,0.34714,2023-09-13,0.02501,2023-09-13,0.30616
2023-09-14,0.19792,2023-09-14,0.13834,2023-09-14,0.34964,2023-09-14,0.0262,2023-09-14,0.32421
2023-09-15,0.20008,2023-09-15,0.13778,2023-09-15,0.32874,2023-09-15,0.02961,2023-09-15,0.31382
2023-09-16,0.22176,2023-09-16,0.1536,2023-09-16,0.35243,2023-09-16,0.03491,2023-09-16,0.34079
2023-09-17,0.24002,2023-09-17,0.15604,2023-09-17,0.41125,2023-09-17,0.03101,2023-09-17,0.3348
2023-09-18,0.19061,2023-09-18,0.13994,2023-09-18,0.34602,2023-09-18,0.02954,2023-09-18,0.30009
2023-09-19,0.19423,2023-09-19,0.13924,2023-09-19,0.33661,2023-09-19,0.02787,2023-09-19,0.28825
2023-09-20,0.21033,2023-09-20,0.16252,2023-09-20,0.38282,2023-09-20,0.03491,2023-09-20,0.3578
2023-09-21,0.25194,2023-09-21,0.19151,2023-09-21,0.42505,2023-09-21,0.03972,2023-09-21,0.45565
2023-09-22,0.24287,2023-09-22,0.17005,2023-09-22,0.41585,2023-09-22,0.03721,2023-09-22,0.4208
2023-09-23,0.23744,2023-09-23,0.17632,2023-09-23,0.42896,2023-09-23,0.03826,2023-09-23,0.39495
2023-09-24,0.2612,2023-09-24,0.1913,2023-09-24,0.52945,2023-09-24,0.04348,2023-09-24,0.45704
2023-09-25,0.22915,2023-09-25,0.16998,2023-09-25,0.46554,2023-09-25,0.03881,2023-09-25,0.40066
2023-09-26,0.23388,2023-09-26,0.18475,2023-09-26,0.49705,2023-09-26,0.04014,2023-09-26,0.35682
2023-09-27,0.19653,2023-09-27,0.1568,2023-09-27,0.40505,2023-09-27,0.0347,2023-09-27,0.27263
2023-09-28,0.18621,2023-09-28,0.14175,2023-09-28,0.40568,2023-09-28,0.02738,2023-09-28,0.23388
2023-09-29,0.18761,2023-09-29,0.1453,2023-09-29,0.43446,2023-09-29,0.02794,2023-09-29,0.25953
2023-09-30,0.24768,2023-09-30,0.18935,2023-09-30,0.57636,2023-09-30,0.03644,2023-09-30,0.33166
2023-10-01,0.2803,2023-10-01,0.22824,2023-10-01,0.70647,2023-10-01,0.04662,2023-10-01,0.39258
2023-10-02,0.30469,2023-10-02,0.23855,2023-10-02,0.90119,2023-10-02,0.05254,2023-10-02,0.45209
2023-10-03,0.36149,2023-10-03,0.30427,2023-10-03,1.36863,2023-10-03,0.06383,2023-10-03,0.5475
2023-10-04,0.34072,2023-10-04,0.28378,2023-10-04,1.48362,2023-10-04,0.06362,2023-10-04,0.54987
2023-10-05,0.39244,2023-10-05,0.38679,2023-10-05,2.37541,2023-10-05,0.08195,2023-10-05,0.6381
2023-10-06,0.38777,2023-10-06,0.36825,2023-10-06,2.4465,2023-10-06,0.07087,2023-10-06,0.52541
2023-10-07,0.38937,2023-10-07,0.33403,2023-10-07,2.00527,2023-10-07,0.06244,2023-10-07,0.46603
2023-10-08,0.39508,2023-10-08,0.34567,2023-10-08,1.87829,2023-10-08,0.05916,2023-10-08,0.45397
2023-10-09,0.40693,2023-10-09,0.3578,2023-10-09,1.98729,2023-10-09,0.06286,2023-10-09,0.47732
2023-10-10,0.3679,2023-10-10,0.35369,2023-10-10,1.67946,2023-10-10,0.0646,2023-10-10,0.47446
2023-10-11,0.3679,2023-10-11,0.31536,2023-10-11,1.32423,2023-10-11,0.05638,2023-10-11,0.47781
2023-10-12,0.35236,2023-10-12,0.30037,2023-10-12,1.27991,2023-10-12,0.05352,2023-10-12,0.42603
2023-10-13,0.32804,2023-10-13,0.27919,2023-10-13,1.14965,2023-10-13,0.04899,2023-10-13,0.37473
2023-10-14,0.36303,2023-10-14,0.31313,2023-10-14,1.2422,2023-10-14,0.05031,2023-10-14,0.38108
2023-10-15,0.38972,2023-10-15,0.33362,2023-10-15,1.56732,2023-10-15,0.06077,2023-10-15,0.40937
2023-10-16,0.38003,2023-10-16,0.33891,2023-10-16,1.90547,2023-10-16,0.06425,2023-10-16,0.43969
2023-10-17,0.3955,2023-10-17,0.37996,2023-10-17,2.41764,2023-10-17,0.0662,2023-10-17,0.45857
2023-10-18,0.36825,2023-10-18,0.35815,2023-10-18,2.35478,2023-10-18,0.06641,2023-10-18,0.42896
2023-10-19,0.35494,2023-10-19,0.34755,2023-10-19,2.41674,2023-10-19,0.05805,2023-10-19,0.39599
2023-10-20,0.35362,2023-10-20,0.38916,2023-10-20,3.05986,2023-10-20,0.06167,2023-10-20,0.35647
2023-10-21,0.37181,2023-10-21,0.4215,2023-10-21,3.53468,2023-10-21,0.06314,2023-10-21,0.32999
2023-10-22,0.39439,2023-10-22,0.43976,2023-10-22,3.8007,2023-10-22,0.0653,2023-10-22,0.36059
2023-10-23,0.36533,2023-10-23,0.38428,2023-10-23,2.87887,2023-10-23,0.0593,2023-10-23,0.364
2023-10-24,0.34762,2023-10-24,0.35348,2023-10-24,2.17734,2023-10-24,0.05505,2023-10-24,0.35445
2023-10-25,0.32839,2023-10-25,0.32107,2023-10-25,1.77152,2023-10-25,0.04592,2023-10-25,0.3134
2023-10-26,0.30483,2023-10-26,0.2987,2023-10-26,1.51498,2023-10-26,0.04279,2023-10-26,0.28629
2023-10-27,0.30323,2023-10-27,0.28511,2023-10-27,1.45811,2023-10-27,0.0393,2023-10-27,0.27319
2023-10-28,0.31131,2023-10-28,0.30037,2023-10-28,1.49595,2023-10-28,0.04146,2023-10-28,0.27152
2023-10-29,0.35139,2023-10-29,0.32267,2023-10-29,1.93161,2023-10-29,0.04662,2023-10-29,0.29626
2023-10-30,0.30504,2023-10-30,0.29933,2023-10-30,1.93161,2023-10-30,0.04627,2023-10-30,0.30002
2023-10-31,0.29466,2023-10-31,0.29905,2023-10-31,1.65806,2023-10-31,0.04118,2023-10-31,0.29668
2023-11-01,0.29382,2023-11-01,0.29884,2023-11-01,1.5814,2023-11-01,0.03979,2023-11-01,0.27709
2023-11-02,0.27347,2023-11-02,0.26622,2023-11-02,1.26325,2023-11-02,0.03951,2023-11-02,0.26023
2023-11-03,0.26302,2023-11-03,0.25263,2023-11-03,1.15042,2023-11-03,0.03303,2023-11-03,0.24566
2023-11-04,0.27215,2023-11-04,0.26908,2023-11-04,1.24095,2023-11-04,0.03603,2023-11-04,0.24294
2023-11-05,0.29166,2023-11-05,0.30867,2023-11-05,1.67555,2023-11-05,0.04056,2023-11-05,0.27723
2023-11-06,0.26246,2023-11-06,0.34881,2023-11-06,2.75384,2023-11-06,0.04662,2023-11-06,0.25465
2023-11-07,0.2681,2023-11-07,0.48924,2023-11-07,5.14968,2023-11-07,0.06948,2023-11-07,0.26978
2023-11-08,0.24099,2023-11-08,0.45857,2023-11-08,5.03294,2023-11-08,0.05533,2023-11-08,0.24594
2023-11-09,0.22866,2023-11-09,0.40742,2023-11-09,3.45377,2023-11-09,0.04913,2023-11-09,0.24239
2023-11-10,0.20789,2023-11-10,0.43056,2023-11-10,4.66287,2023-11-10,0.05484,2023-11-10,0.21319
2023-11-11,0.20141,2023-11-11,0.46986,2023-11-11,5.59808,2023-11-11,0.05791,2023-11-11,0.1998
2023-11-12,0.20524,2023-11-12,0.52952,2023-11-12,7.02532,2023-11-12,0.06084,2023-11-12,0.22155
2023-11-13,0.16677,2023-11-13,0.52241,2023-11-13,8.01559,2023-11-13,0.06349,2023-11-13,0.22336
2023-11-14,0.15987,2023-11-14,0.46687,2023-11-14,5.89937,2023-11-14,0.05707,2023-11-14,0.21542
2023-11-15,0.16252,2023-11-15,0.43948,2023-11-15,4.4669,2023-11-15,0.04878,2023-11-15,0.19019
2023-11-16,0.1605,2023-11-16,0.40435,2023-11-16,4.3126,2023-11-16,0.04857,2023-11-16,0.18656
2023-11-17,0.13854,2023-11-17,0.4086,2023-11-17,4.73535,2023-11-17,0.04892,2023-11-17,0.16559
2023-11-18,0.13227,2023-11-18,0.42275,2023-11-18,5.26356,2023-11-18,0.0462,2023-11-18,0.16363
2023-11-19,0.14238,2023-11-19,0.47216,2023-11-19,4.64196,2023-11-19,0.0478,2023-11-19,0.1736
2023-11-20,0.13011,2023-11-20,0.41042,2023-11-20,3.87444,2023-11-20,0.04516,2023-11-20,0.17228
2023-11-21,0.14001,2023-11-21,0.40491,2023-11-21,3.48792,2023-11-21,0.0432,2023-11-21,0.17722
2023-11-22,0.14161,2023-11-22,0.38421,2023-11-22,2.98083,2023-11-22,0.04537,2023-11-22,0.17193
2023-11-23,0.13457,2023-11-23,0.36498,2023-11-23,2.92543,2023-11-23,0.0361,2023-11-23,0.16203
2023-11-24,0.12468,2023-11-24,0.35236,2023-11-24,4.17063,2023-11-24,0.04132,2023-11-24,0.1499
2023-11-25,0.11812,2023-11-25,0.36867,2023-11-25,4.16791,2023-11-25,0.03644,2023-11-25,0.15004
2023-11-26,0.13624,2023-11-26,0.41307,2023-11-26,3.99926,2023-11-26,0.04383,2023-11-26,0.18168
2023-11-27,0.1207,2023-11-27,0.37522,2023-11-27,3.51092,2023-11-27,0.03881,2023-11-27,0.1713
2023-11-28,0.11527,2023-11-28,0.37571,2023-11-28,4.06498,2023-11-28,0.03916,2023-11-28,0.17653
2023-11-29,0.11248,2023-11-29,0.36804,2023-11-29,4.16373,2023-11-29,0.04439,2023-11-29,0.17743
2023-11-30,0.10161,2023-11-30,0.3332,2023-11-30,4.72316,2023-11-30,0.04244,2023-11-30,0.16635
2023-12-01,0.10042,2023-12-01,0.31626,2023-12-01,3.97668,2023-12-01,0.0393,2023-12-01,0.15095
2023-12-02,0.10509,2023-12-02,0.35083,2023-12-02,3.63323,2023-12-02,0.03958,2023-12-02,0.16182
2023-12-03,0.11924,2023-12-03,0.37655,2023-12-03,3.58702,2023-12-03,0.04272,2023-12-03,0.17207
2023-12-04,0.10126,2023-12-04,0.35027,2023-12-04,2.91679,2023-12-04,0.03854,2023-12-04,0.16489
2023-12-05,0.11799,2023-12-05,0.33808,2023-12-05,2.71091,2023-12-05,0.04056,2023-12-05,0.16642
2023-12-06,0.11589,2023-12-06,0.3456,2023-12-06,2.54323,2023-12-06,0.0407,2023-12-06,0.17618
2023-12-07,0.12579,2023-12-07,0.31877,2023-12-07,2.10988,2023-12-07,0.03477,2023-12-07,0.1706
2023-12-08,0.13109,2023-12-08,0.3086,2023-12-08,1.6913,2023-12-08,0.02899,2023-12-08,0.15283
2023-12-09,0.14064,2023-12-09,0.32065,2023-12-09,1.59736,2023-12-09,0.03024,2023-12-09,0.15729
2023-12-10,0.13847,2023-12-10,0.34463,2023-12-10,1.74427,2023-12-10,0.03198,2023-12-10,0.18155
2023-12-11,0.13074,2023-12-11,0.28748,2023-12-11,1.6428,2023-12-11,0.03261,2023-12-11,0.16872
2023-12-12,0.12049,2023-12-12,0.30044,2023-12-12,1.76525,2023-12-12,0.03428,2023-12-12,0.16991
2023-12-13,0.11959,2023-12-13,0.29068,2023-12-13,1.72685,2023-12-13,0.03024,2023-12-13,0.16001
2023-12-14,0.10948,2023-12-14,0.2842,2023-12-14,1.67416,2023-12-14,0.02857,2023-12-14,0.16036
2023-12-15,0.11143,2023-12-15,0.25716,2023-12-15,1.65039,2023-12-15,0.02808,2023-12-15,0.14273
2023-12-16,0.10732,2023-12-16,0.28539,2023-12-16,2.62805,2023-12-16,0.02961,2023-12-16,0.13673
2023-12-17,0.1053,2023-12-17,0.30609,2023-12-17,3.59566,2023-12-17,0.03582,2023-12-17,0.16057
2023-12-18,0.09157,2023-12-18,0.26016,2023-12-18,3.72076,2023-12-18,0.03651,2023-12-18,0.16308
2023-12-19,0.08384,2023-12-19,0.24364,2023-12-19,3.03143,2023-12-19,0.03045,2023-12-19,0.14844
2023-12-20,0.08439,2023-12-20,0.24831,2023-12-20,3.3086,2023-12-20,0.03373,2023-12-20,0.14537
2023-12-21,0.07617,2023-12-21,0.22441,2023-12-21,3.55524,2023-12-21,0.03254,2023-12-21,0.12983
2023-12-22,0.07185,2023-12-22,0.20092,2023-12-22,2.82932,2023-12-22,0.03038,2023-12-22,0.1175
2023-12-23,0.07882,2023-12-23,0.2465,2023-12-23,2.51389,2023-12-23,0.02801,2023-12-23,0.11987
2023-12-24,0.08906,2023-12-24,0.26755,2023-12-24,2.1694,2023-12-24,0.03282,2023-12-24,0.12691
2023-12-25,0.09436,2023-12-25,0.27549,2023-12-25,1.95258,2023-12-25,0.02927,2023-12-25,0.13569
2023-12-26,0.083,2023-12-26,0.24615,2023-12-26,1.65639,2023-12-26,0.02801,2023-12-26,0.12419
2023-12-27,0.08774,2023-12-27,0.24134,2023-12-27,1.39197,2023-12-27,0.0246,2023-12-27,0.11889
2023-12-28,0.08781,2023-12-28,0.23716,2023-12-28,1.22074,2023-12-28,0.02418,2023-12-28,0.11373
2023-12-29,0.09457,2023-12-29,0.23381,2023-12-29,1.16707,2023-12-29,0.02355,2023-12-29,0.10481
2023-12-30,0.09324,2023-12-30,0.25403,2023-12-30,1.22311,2023-12-30,0.02996,2023-12-30,0.11903
2023-12-31,0.09917,2023-12-31,0.24538,2023-12-31,1.21433,2023-12-31,0.02271,2023-12-31,0.11569
2024-01-01,0.09959,2024-01-01,0.23193,2024-01-01,1.21865,2024-01-01,0.02167,2024-01-01,0.11896
2024-01-02,0.09094,2024-01-02,0.23876,2024-01-02,1.11947,2024-01-02,0.02285,2024-01-02,0.12091
2024-01-03,0.10049,2024-01-03,0.24747,2024-01-03,1.11299,2024-01-03,0.02432,2024-01-03,0.13185
2024-01-04,0.09283,2024-01-04,0.24636,2024-01-04,1.0509,2024-01-04,0.02167,2024-01-04,0.13624
2024-01-05,0.0975,2024-01-05,0.23563,2024-01-05,0.94656,2024-01-05,0.02097,2024-01-05,0.1283
2024-01-06,0.10816,2024-01-06,0.25277,2024-01-06,1.07989,2024-01-06,0.02627,2024-01-06,0.13339
2024-01-07,0.1198,2024-01-07,0.27145,2024-01-07,1.3772,2024-01-07,0.02822,2024-01-07,0.15116
2024-01-08,0.08809,2024-01-08,0.19862,2024-01-08,1.2054,2024-01-08,0.02599,2024-01-08,0.12684
2024-01-09,0.09875,2024-01-09,0.21089,2024-01-09,1.20206,2024-01-09,0.02683,2024-01-09,0.1453
2024-01-10,0.09805,2024-01-10,0.2074,2024-01-10,1.10024,2024-01-10,0.02418,2024-01-10,0.13715
2024-01-11,0.09973,2024-01-11,0.21876,2024-01-11,1.02288,2024-01-11,0.02376,2024-01-11,0.14084
2024-01-12,0.1021,2024-01-12,0.22204,2024-01-12,0.92433,2024-01-12,0.0255,2024-01-12,0.13645
2024-01-13,0.11443,2024-01-13,0.24852,2024-01-13,1.06351,2024-01-13,0.02146,2024-01-13,0.15186
2024-01-14,0.13652,2024-01-14,0.26441,2024-01-14,1.17836,2024-01-14,0.02641,2024-01-14,0.16343
2024-01-15,0.11868,2024-01-15,0.22057,2024-01-15,1.04323,2024-01-15,0.0246,2024-01-15,0.14949
2024-01-16,0.11708,2024-01-16,0.21625,2024-01-16,1.04337,2024-01-16,0.02683,2024-01-16,0.14335
2024-01-17,0.11192,2024-01-17,0.22162,2024-01-17,1.00796,2024-01-17,0.02585,2024-01-17,0.1474
2024-01-18,0.12126,2024-01-18,0.22029,2024-01-18,0.9421,2024-01-18,0.02634,2024-01-18,0.15227
2024-01-19,0.12029,2024-01-19,0.2136,2024-01-19,0.81805,2024-01-19,0.02585,2024-01-19,0.13102
2024-01-20,0.13771,2024-01-20,0.24545,2024-01-20,0.95772,2024-01-20,0.02522,2024-01-20,0.15151
2024-01-21,0.14468,2024-01-21,0.25863,2024-01-21,1.12352,2024-01-21,0.02606,2024-01-21,0.15889
2024-01-22,0.11582,2024-01-22,0.21089,2024-01-22,1.26172,2024-01-22,0.02662,2024-01-22,0.14558
2024-01-23,0.11422,2024-01-23,0.1966,2024-01-23,1.50766,2024-01-23,0.03171,2024-01-23,0.14837
2024-01-24,0.11025,2024-01-24,0.20364,2024-01-24,1.32374,2024-01-24,0.02704,2024-01-24,0.14544
2024-01-25,0.10739,2024-01-25,0.18642,2024-01-25,1.10386,2024-01-25,0.02383,2024-01-25,0.13541
2024-01-26,0.1099,2024-01-26,0.19688,2024-01-26,0.87422,2024-01-26,0.02369,2024-01-26,0.12879
2024-01-27,0.13199,2024-01-27,0.22141,2024-01-27,0.9704,2024-01-27,0.02578,2024-01-27,0.14698
2024-01-28,0.14733,2024-01-28,0.26162,2024-01-28,1.06762,2024-01-28,0.02885,2024-01-28,0.16273
2024-01-29,0.13917,2024-01-29,0.21988,2024-01-29,0.87241,2024-01-29,0.02536,2024-01-29,0.1575
2024-01-30,0.13896,2024-01-30,0.22873,2024-01-30,0.83366,2024-01-30,0.02655,2024-01-30,0.16029
2024-01-31,0.15673,2024-01-31,0.22831,2024-01-31,0.80892,2024-01-31,0.02411,2024-01-31,0.16154
2024-02-01,0.15931,2024-02-01,0.22071,2024-02-01,0.75421,2024-02-01,0.02843,2024-02-01,0.16545
2024-02-02,0.15576,2024-02-02,0.2173,2024-02-02,0.69253,2024-02-02,0.02752,2024-02-02,0.15011
2024-02-03,0.17827,2024-02-03,0.25033,2024-02-03,0.76885,2024-02-03,0.02439,2024-02-03,0.15785
2024-02-04,0.20935,2024-02-04,0.2688,2024-02-04,0.88071,2024-02-04,0.03017,2024-02-04,0.18844
2024-02-05,0.17708,2024-02-05,0.22956,2024-02-05,0.72606,2024-02-05,0.02941,2024-02-05,0.16531
2024-02-06,0.16677,2024-02-06,0.21702,2024-02-06,0.64347,2024-02-06,0.02585,2024-02-06,0.15569
2024-02-07,0.16559,2024-02-07,0.20663,2024-02-07,0.58388,2024-02-07,0.02292,2024-02-07,0.14196
2024-02-08,0.15339,2024-02-08,0.19186,2024-02-08,0.5475,2024-02-08,0.02376,2024-02-08,0.13408
2024-02-09,0.17151,2024-02-09,0.18454,2024-02-09,0.56757,2024-02-09,0.02251,2024-02-09,0.12684
2024-02-10,0.16447,2024-02-10,0.19946,2024-02-10,0.59775,2024-02-10,0.02669,2024-02-10,0.13339
2024-02-11,0.20043,2024-02-11,0.23723,2024-02-11,0.70431,2024-02-11,0.02829,2024-02-11,0.16001
2024-02-12,0.24287,2024-02-12,0.28448,2024-02-12,0.84007,2024-02-12,0.03554,2024-02-12,0.21186
2024-02-13,0.25633,2024-02-13,0.28901,2024-02-13,0.81868,2024-02-13,0.03756,2024-02-13,0.21967
2024-02-14,0.27591,2024-02-14,0.29675,2024-02-14,0.80063,2024-02-14,0.04523,2024-02-14,0.22587
2024-02-15,0.26943,2024-02-15,0.25277,2024-02-15,0.68731,2024-02-15,0.03791,2024-02-15,0.21214
2024-02-16,0.2449,2024-02-16,0.2527,2024-02-16,0.605,2024-02-16,0.03617,2024-02-16,0.1989
2024-02-17,0.28539,2024-02-17,0.28072,2024-02-17,0.69915,2024-02-17,0.03679,2024-02-17,0.21611
2024-02-18,0.31731,2024-02-18,0.30609,2024-02-18,0.79045,2024-02-18,0.03979,2024-02-18,0.26741
2024-02-19,0.28225,2024-02-19,0.27891,2024-02-19,0.66703,2024-02-19,0.04613,2024-02-19,0.23535
2024-02-20,0.32205,2024-02-20,0.27375,2024-02-20,0.6664,2024-02-20,0.04488,2024-02-20,0.23876
2024-02-21,0.30699,2024-02-21,0.2564,2024-02-21,0.62981,2024-02-21,0.04014,2024-02-21,0.23821
2024-02-22,0.27229,2024-02-22,0.25235,2024-02-22,0.59036,2024-02-22,0.03756,2024-02-22,0.20636
2024-02-23,0.23918,2024-02-23,0.21953,2024-02-23,0.61894,2024-02-23,0.03261,2024-02-23,0.1858
2024-02-24,0.31229,2024-02-24,0.2649,2024-02-24,0.68522,2024-02-24,0.03456,2024-02-24,0.20956
2024-02-25,0.31243,2024-02-25,0.30825,2024-02-25,0.76327,2024-02-25,0.03909,2024-02-25,0.23834
2024-02-26,0.28601,2024-02-26,0.25054,2024-02-26,0.65302,2024-02-26,0.03805,2024-02-26,0.22448
2024-02-27,0.28169,2024-02-27,0.27236,2024-02-27,0.69936,2024-02-27,0.0384,2024-02-27,0.21437
2024-02-28,0.27877,2024-02-28,0.26072,2024-02-28,0.65065,2024-02-28,0.03958,2024-02-28,0.21012
2024-02-29,0.25932,2024-02-29,0.23388,2024-02-29,0.56388,2024-02-29,0.03721,2024-02-29,0.19179
2024-03-01,0.30483,2024-03-01,0.26246,2024-03-01,0.64486,2024-03-01,0.03756,2024-03-01,0.2196
2024-03-02,0.31577,2024-03-02,0.2741,2024-03-02,0.69365,2024-03-02,0.03874,2024-03-02,0.21779
2024-03-03,0.36463,2024-03-03,0.29528,2024-03-03,0.74864,2024-03-03,0.0462,2024-03-03,0.25012
2024-03-04,0.30337,2024-03-04,0.25166,2024-03-04,0.69727,2024-03-04,0.04704,2024-03-04,0.21841
2024-03-05,0.31487,2024-03-05,0.25772,2024-03-05,0.66549,2024-03-05,0.04279,2024-03-05,0.24315
2024-03-06,0.3148,2024-03-06,0.28539,2024-03-06,0.65155,2024-03-06,0.04599,2024-03-06,0.24329
2024-03-07,0.31696,2024-03-07,0.26713,2024-03-07,0.64375,2024-03-07,0.0453,2024-03-07,0.23172
2024-03-08,0.2994,2024-03-08,0.26065,2024-03-08,0.57106,2024-03-08,0.04146,2024-03-08,0.21542
2024-03-09,0.35285,2024-03-09,0.30204,2024-03-09,0.59754,2024-03-09,0.043,2024-03-09,0.22789
2024-03-10,0.40421,2024-03-10,0.33271,2024-03-10,0.64326,2024-03-10,0.05547,2024-03-10,0.26713
2024-03-11,0.34156,2024-03-11,0.30337,2024-03-11,0.61413,2024-03-11,0.05052,2024-03-11,0.2587
2024-03-12,0.36623,2024-03-12,0.31982,2024-03-12,0.56242,2024-03-12,0.05554,2024-03-12,0.25737
2024-03-13,0.39906,2024-03-13,0.34484,2024-03-13,0.57559,2024-03-13,0.05185,2024-03-13,0.26873
2024-03-14,0.39996,2024-03-14,0.33208,2024-03-14,0.50841,2024-03-14,0.0554,2024-03-14,0.28079
2024-03-15,0.40122,2024-03-15,0.33389,2024-03-15,0.44171,2024-03-15,0.04683,2024-03-15,0.27277
2024-03-16,0.47495,2024-03-16,0.34233,2024-03-16,0.41662,2024-03-16,0.05415,2024-03-16,0.29682
2024-03-17,0.57287,2024-03-17,0.37446,2024-03-17,0.42854,2024-03-17,0.0584,2024-03-17,0.33828
2024-03-18,0.46143,2024-03-18,0.31264,2024-03-18,0.43815,2024-03-18,0.0561,2024-03-18,0.29765
2024-03-19,0.44694,2024-03-19,0.3341,2024-03-19,0.43767,2024-03-19,0.05659,2024-03-19,0.29041
2024-03-20,0.4061,2024-03-20,0.3233,2024-03-20,0.42972,2024-03-20,0.05059,2024-03-20,0.26671
2024-03-21,0.38296,2024-03-21,0.29061,2024-03-21,0.39822,2024-03-21,0.04495,2024-03-21,0.261
2024-03-22,0.37425,2024-03-22,0.2888,2024-03-22,0.3617,2024-03-22,0.04307,2024-03-22,0.24789
2024-03-23,0.43432,2024-03-23,0.29863,2024-03-23,0.29577,2024-03-23,0.04773,2024-03-23,0.27396
2024-03-24,0.44889,2024-03-24,0.33243,2024-03-24,0.28267,2024-03-24,0.05394,2024-03-24,0.32407
2024-03-25,0.40958,2024-03-25,0.30901,2024-03-25,0.28615,2024-03-25,0.05129,2024-03-25,0.29382
2024-03-26,0.38658,2024-03-26,0.2833,2024-03-26,0.304,2024-03-26,0.04871,2024-03-26,0.27974
2024-03-27,0.38582,2024-03-27,0.29807,2024-03-27,0.27431,2024-03-27,0.04697,2024-03-27,0.29396
2024-03-28,0.36672,2024-03-28,0.26169,2024-03-28,0.25577,2024-03-28,0.04913,2024-03-28,0.26058
2024-03-29,0.3463,2024-03-29,0.24754,2024-03-29,0.23033,2024-03-29,0.04195,2024-03-29,0.25166
2024-03-30,0.3817,2024-03-30,0.26302,2024-03-30,0.21981,2024-03-30,0.04432,2024-03-30,0.28922
2024-03-31,0.41125,2024-03-31,0.29877,2024-03-31,0.20322,2024-03-31,0.04439,2024-03-31,0.32379
2024-04-01,0.35668,2024-04-01,0.25647,2024-04-01,0.18712,2024-04-01,0.04899,2024-04-01,0.32191
2024-04-02,0.33104,2024-04-02,0.23765,2024-04-02,0.16196,2024-04-02,0.04655,2024-04-02,0.31779
2024-04-03,0.34616,2024-04-03,0.22294,2024-04-03,0.13485,2024-04-03,0.04676,2024-04-03,0.30616
2024-04-04,0.31926,2024-04-04,0.2044,2024-04-04,0.12921,2024-04-04,0.03965,2024-04-04,0.30532
2024-04-05,0.29264,2024-04-05,0.18412,2024-04-05,0.11764,2024-04-05,0.03477,2024-04-05,0.26302
2024-04-06,0.30602,2024-04-06,0.18057,2024-04-06,0.11973,2024-04-06,0.03561,2024-04-06,0.26978
2024-04-07,0.2987,2024-04-07,0.18057,2024-04-07,0.11213,2024-04-07,0.03247,2024-04-07,0.29988
2024-04-08,0.26908,2024-04-08,0.14795,2024-04-08,0.09987,2024-04-08,0.03115,2024-04-08,0.30149
2024-04-09,0.25019,2024-04-09,0.14628,2024-04-09,0.09317,2024-04-09,0.0292,2024-04-09,0.28044
2024-04-10,0.27159,2024-04-10,0.14349,2024-04-10,0.09743,2024-04-10,0.03115,2024-04-10,0.27751
2024-04-11,0.22887,2024-04-11,0.13102,2024-04-11,0.08837,2024-04-11,0.02878,2024-04-11,0.2589
2024-04-12,0.20357,2024-04-12,0.09938,2024-04-12,0.07345,2024-04-12,0.02676,2024-04-12,0.22378
2024-04-13,0.17688,2024-04-13,0.07986,2024-04-13,0.07324,2024-04-13,0.02139,2024-04-13,0.22029
2024-04-14,0.15304,2024-04-14,0.07589,2024-04-14,0.06795,2024-04-14,0.01888,2024-04-14,0.21458
2024-04-15,0.15876,2024-04-15,0.07721,2024-04-15,0.06523,2024-04-15,0.02104,2024-04-15,0.19897
2024-04-16,0.16029,2024-04-16,0.07889,2024-04-16,0.07234,2024-04-16,0.0186,2024-04-16,0.22252
