Date,Knit,Date,T-Shirt,Date,Shirt,Date,Blouse,Date,Hoodie
2016-08-20,0.66031,2016-08-20,0.86844,2016-08-20,1.09197,2016-08-20,3.59466,2016-08-20,2.33162
2016-08-21,0.6911,2016-08-21,1.03152,2016-08-21,1.30637,2016-08-21,4.34279,2016-08-21,3.22573
2016-08-22,0.75668,2016-08-22,1.11021,2016-08-22,1.34742,2016-08-22,4.52754,2016-08-22,2.46848
2016-08-23,0.81427,2016-08-23,1.12333,2016-08-23,1.39931,2016-08-23,4.94494,2016-08-23,2.30938
2016-08-24,0.82795,2016-08-24,1.07942,2016-08-24,1.42098,2016-08-24,4.61592,2016-08-24,2.52322
2016-08-25,0.87585,2016-08-25,1.04977,2016-08-25,1.35655,2016-08-25,4.15233,2016-08-25,2.60932
2016-08-26,1.1564,2016-08-26,0.86673,2016-08-26,1.54415,2016-08-26,4.19966,2016-08-26,4.53609
2016-08-27,1.49397,2016-08-27,0.87471,2016-08-27,1.80246,2016-08-27,4.29489,2016-08-27,7.58506
2016-08-28,2.21986,2016-08-28,1.04578,2016-08-28,2.34132,2016-08-28,5.37888,2016-08-28,12.52943
2016-08-29,2.07959,2016-08-29,1.04407,2016-08-29,2.07502,2016-08-29,5.08635,2016-08-29,10.171
2016-08-30,2.18793,2016-08-30,1.07429,2016-08-30,2.13376,2016-08-30,5.01907,2016-08-30,10.70188
2016-08-31,2.40632,2016-08-31,1.00016,2016-08-31,1.99862,2016-08-31,4.46025,2016-08-31,13.07399
2016-09-01,1.79676,2016-09-01,0.97279,2016-09-01,1.93361,2016-09-01,4.33595,2016-09-01,9.77755
2016-09-02,1.68214,2016-09-02,0.91577,2016-09-02,1.78364,2016-09-02,4.24471,2016-09-02,8.75401
2016-09-03,1.81614,2016-09-03,0.89353,2016-09-03,1.8247,2016-09-03,4.39525,2016-09-03,10.59183
2016-09-04,2.02485,2016-09-04,1.13359,2016-09-04,2.27403,2016-09-04,5.28536,2016-09-04,11.92158
2016-09-05,1.73403,2016-09-05,1.11763,2016-09-05,1.95072,2016-09-05,4.89419,2016-09-05,7.12033
2016-09-06,1.61657,2016-09-06,1.08341,2016-09-06,1.89084,2016-09-06,4.76418,2016-09-06,6.22736
2016-09-07,1.5892,2016-09-07,1.0338,2016-09-07,1.79904,2016-09-07,4.4671,2016-09-07,5.99643
2016-09-08,1.58407,2016-09-08,1.00301,2016-09-08,1.61828,2016-09-08,4.33195,2016-09-08,5.8151
2016-09-09,1.41699,2016-09-09,0.8519,2016-09-09,1.47173,2016-09-09,3.68133,2016-09-09,5.49634
2016-09-10,1.58178,2016-09-10,0.82738,2016-09-10,1.61258,2016-09-10,3.79424,2016-09-10,7.66261
2016-09-11,1.88913,2016-09-11,0.97393,2016-09-11,1.79448,2016-09-11,4.46025,2016-09-11,8.7158
2016-09-12,1.44322,2016-09-12,0.77777,2016-09-12,1.49625,2016-09-12,3.41789,2016-09-12,5.65372
2016-09-13,1.42326,2016-09-13,0.62667,2016-09-13,1.27786,2016-09-13,2.96571,2016-09-13,4.85713
2016-09-14,1.4398,2016-09-14,0.59017,2016-09-14,1.29496,2016-09-14,2.58537,2016-09-14,6.43721
2016-09-15,1.49853,2016-09-15,0.58105,2016-09-15,1.32975,2016-09-15,2.64981,2016-09-15,7.61471
2016-09-16,1.77395,2016-09-16,0.68483,2016-09-16,1.58007,2016-09-16,3.0923,2016-09-16,8.68786
2016-09-17,2.1942,2016-09-17,0.85589,2016-09-17,1.77908,2016-09-17,3.93223,2016-09-17,9.92638
2016-09-18,2.59335,2016-09-18,1.01955,2016-09-18,2.07331,2016-09-18,4.44144,2016-09-18,11.01835
2016-09-19,2.48387,2016-09-19,1.02468,2016-09-19,1.82413,2016-09-19,4.08163,2016-09-19,8.70155
2016-09-20,2.57967,2016-09-20,0.97906,2016-09-20,1.90339,2016-09-20,4.17799,2016-09-20,8.9935
2016-09-21,2.67376,2016-09-21,1.00073,2016-09-21,1.76026,2016-09-21,3.85582,2016-09-21,9.09329
2016-09-22,2.58366,2016-09-22,0.93573,2016-09-22,1.71864,2016-09-22,3.72296,2016-09-22,8.85608
2016-09-23,2.36242,2016-09-23,0.88726,2016-09-23,1.44949,2016-09-23,3.41846,2016-09-23,7.43167
2016-09-24,2.40347,2016-09-24,0.79203,2016-09-24,1.57551,2016-09-24,3.52338,2016-09-24,9.50613
2016-09-25,2.78552,2016-09-25,0.99218,2016-09-25,1.88001,2016-09-25,4.50587,2016-09-25,11.07879
2016-09-26,2.55686,2016-09-26,1.05946,2016-09-26,1.67188,2016-09-26,4.11527,2016-09-26,8.15585
2016-09-27,2.58309,2016-09-27,0.95967,2016-09-27,1.66447,2016-09-27,4.10672,2016-09-27,7.57479
2016-09-28,2.5734,2016-09-28,0.98077,2016-09-28,1.54016,2016-09-28,3.76116,2016-09-28,7.34328
2016-09-29,2.66919,2016-09-29,0.87129,2016-09-29,1.44493,2016-09-29,3.52281,2016-09-29,7.4043
2016-09-30,2.67033,2016-09-30,0.79659,2016-09-30,1.28014,2016-09-30,3.03699,2016-09-30,7.85933
2016-10-01,2.91781,2016-10-01,0.81769,2016-10-01,1.42041,2016-10-01,3.21717,2016-10-01,10.93168
2016-10-02,3.49886,2016-10-02,0.85989,2016-10-02,1.53103,2016-10-02,3.59181,2016-10-02,11.9364
2016-10-03,3.41789,2016-10-03,0.92261,2016-10-03,1.75798,2016-10-03,3.60378,2016-10-03,10.53024
2016-10-04,2.91097,2016-10-04,1.01442,2016-10-04,1.58235,2016-10-04,3.504,2016-10-04,7.75213
2016-10-05,2.96229,2016-10-05,0.91862,2016-10-05,1.51222,2016-10-05,3.25025,2016-10-05,7.65691
2016-10-06,3.18752,2016-10-06,0.88441,2016-10-06,1.38392,2016-10-06,3.1841,2016-10-06,7.73217
2016-10-07,3.12366,2016-10-07,0.79089,2016-10-07,1.28242,2016-10-07,3.05295,2016-10-07,8.06119
2016-10-08,3.67905,2016-10-08,0.7812,2016-10-08,1.31036,2016-10-08,2.964,2016-10-08,10.13565
2016-10-09,5.39541,2016-10-09,0.93059,2016-10-09,1.45634,2016-10-09,3.06207,2016-10-09,13.2137
2016-10-10,5.21808,2016-10-10,0.96424,2016-10-10,1.33374,2016-10-10,2.47646,2016-10-10,10.97501
2016-10-11,5.1257,2016-10-11,0.96253,2016-10-11,1.22654,2016-10-11,2.35101,2016-10-11,9.86651
2016-10-12,4.90445,2016-10-12,0.91178,2016-10-12,1.21684,2016-10-12,2.31737,2016-10-12,9.62017
2016-10-13,4.58855,2016-10-13,0.85361,2016-10-13,1.13074,2016-10-13,2.10753,2016-10-13,8.39591
2016-10-14,4.05939,2016-10-14,0.70764,2016-10-14,1.04578,2016-10-14,1.88457,2016-10-14,7.24635
2016-10-15,4.01833,2016-10-15,0.65689,2016-10-15,1.03779,2016-10-15,2.07959,2016-10-15,8.43868
2016-10-16,5.11715,2016-10-16,0.82453,2016-10-16,1.33887,2016-10-16,2.59621,2016-10-16,11.0577
2016-10-17,4.4899,2016-10-17,0.9095,2016-10-17,1.24535,2016-10-17,2.44225,2016-10-17,7.72704
2016-10-18,4.42148,2016-10-18,0.90265,2016-10-18,1.15013,2016-10-18,2.51523,2016-10-18,7.13915
2016-10-19,4.29375,2016-10-19,0.85704,2016-10-19,1.13131,2016-10-19,2.4297,2016-10-19,6.46515
2016-10-20,4.16317,2016-10-20,0.7276,2016-10-20,1.02183,2016-10-20,2.18793,2016-10-20,6.15381
2016-10-21,3.9328,2016-10-21,0.72132,2016-10-21,0.87243,2016-10-21,1.89655,2016-10-21,5.83049
2016-10-22,4.20594,2016-10-22,0.69281,2016-10-22,0.95397,2016-10-22,2.04765,2016-10-22,7.73788
2016-10-23,5.7404,2016-10-23,0.81769,2016-10-23,1.17693,2016-10-23,2.42628,2016-10-23,10.12025
2016-10-24,5.08065,2016-10-24,0.78348,2016-10-24,1.07258,2016-10-24,2.0659,2016-10-24,7.46303
2016-10-25,5.1468,2016-10-25,0.74983,2016-10-25,0.93858,2016-10-25,1.98892,2016-10-25,6.98633
2016-10-26,4.982,2016-10-26,0.69908,2016-10-26,0.85133,2016-10-26,1.85606,2016-10-26,6.37619
2016-10-27,4.78927,2016-10-27,0.63921,2016-10-27,0.87813,2016-10-27,1.75399,2016-10-27,5.81281
2016-10-28,4.38042,2016-10-28,0.59473,2016-10-28,0.80058,2016-10-28,1.52077,2016-10-28,5.24944
2016-10-29,5.07837,2016-10-29,0.51433,2016-10-29,0.71619,2016-10-29,1.37936,2016-10-29,7.16252
2016-10-30,6.36764,2016-10-30,0.5896,2016-10-30,0.84734,2016-10-30,1.65249,2016-10-30,8.13817
2016-10-31,6.32601,2016-10-31,0.56793,2016-10-31,0.82453,2016-10-31,1.38449,2016-10-31,7.00343
2016-11-01,6.85061,2016-11-01,0.58219,2016-11-01,0.76523,2016-11-01,1.3383,2016-11-01,6.54726
2016-11-02,6.57691,2016-11-02,0.53429,2016-11-02,0.7179,2016-11-02,1.25961,2016-11-02,5.70105
2016-11-03,5.90348,2016-11-03,0.54056,2016-11-03,0.69737,2016-11-03,1.28527,2016-11-03,4.69233
2016-11-04,4.95577,2016-11-04,0.45617,2016-11-04,0.605,2016-11-04,1.09539,2016-11-04,4.3177
2016-11-05,5.25799,2016-11-05,0.4402,2016-11-05,0.65461,2016-11-05,1.28413,2016-11-05,5.52029
2016-11-06,6.51818,2016-11-06,0.52574,2016-11-06,0.7812,2016-11-06,1.6964,2016-11-06,6.40071
2016-11-07,5.88409,2016-11-07,0.55767,2016-11-07,0.79089,2016-11-07,1.56126,2016-11-07,4.75107
2016-11-08,6.09678,2016-11-08,0.52403,2016-11-08,0.78291,2016-11-08,1.46261,2016-11-08,4.51214
2016-11-09,5.95252,2016-11-09,0.45218,2016-11-09,0.67456,2016-11-09,1.21,2016-11-09,4.17343
2016-11-10,5.48209,2016-11-10,0.41397,2016-11-10,0.6432,2016-11-10,1.19004,2016-11-10,3.90771
2016-11-11,4.67009,2016-11-11,0.40599,2016-11-11,0.61412,2016-11-11,1.10223,2016-11-11,3.42645
2016-11-12,5.07438,2016-11-12,0.35638,2016-11-12,0.58105,2016-11-12,1.19289,2016-11-12,4.39183
2016-11-13,5.96963,2016-11-13,0.48753,2016-11-13,0.78519,2016-11-13,1.57608,2016-11-13,5.44217
2016-11-14,5.47182,2016-11-14,0.50977,2016-11-14,0.79089,2016-11-14,1.59661,2016-11-14,4.35305
2016-11-15,5.34181,2016-11-15,0.51947,2016-11-15,0.79773,2016-11-15,1.45006,2016-11-15,4.23901
2016-11-16,5.16048,2016-11-16,0.46358,2016-11-16,0.75497,2016-11-16,1.40102,2016-11-16,4.25383
2016-11-17,4.8577,2016-11-17,0.49209,2016-11-17,0.73444,2016-11-17,1.36795,2016-11-17,4.25269
2016-11-18,4.27322,2016-11-18,0.42253,2016-11-18,0.72474,2016-11-18,1.24593,2016-11-18,3.79652
2016-11-19,4.3291,2016-11-19,0.41911,2016-11-19,0.70194,2016-11-19,1.37479,2016-11-19,4.5914
2016-11-20,5.25286,2016-11-20,0.49038,2016-11-20,0.80458,2016-11-20,1.56582,2016-11-20,5.51174
2016-11-21,4.95121,2016-11-21,0.50806,2016-11-21,0.75953,2016-11-21,1.57266,2016-11-21,4.29831
2016-11-22,5.31216,2016-11-22,0.50179,2016-11-22,0.73843,2016-11-22,1.39019,2016-11-22,4.34051
2016-11-23,5.31558,2016-11-23,0.42253,2016-11-23,0.7122,2016-11-23,1.35484,2016-11-23,3.95219
2016-11-24,5.13539,2016-11-24,0.45047,2016-11-24,0.67685,2016-11-24,1.17408,2016-11-24,3.72125
2016-11-25,4.31884,2016-11-25,0.402,2016-11-25,0.60899,2016-11-25,1.12276,2016-11-25,3.52794
2016-11-26,4.83774,2016-11-26,0.36094,2016-11-26,0.62952,2016-11-26,1.16324,2016-11-26,4.34564
2016-11-27,5.67824,2016-11-27,0.41569,2016-11-27,0.75097,2016-11-27,1.4723,2016-11-27,4.95007
2016-11-28,5.26141,2016-11-28,0.43051,2016-11-28,0.76409,2016-11-28,1.37993,2016-11-28,3.87179
2016-11-29,5.09035,2016-11-29,0.42766,2016-11-29,0.70251,2016-11-29,1.42326,2016-11-29,3.81591
2016-11-30,4.76646,2016-11-30,0.44648,2016-11-30,0.739,2016-11-30,1.34172,2016-11-30,3.82218
2016-12-01,4.63075,2016-12-01,0.44477,2016-12-01,0.67571,2016-12-01,1.26588,2016-12-01,4.09018
2016-12-02,4.31713,2016-12-02,0.41112,2016-12-02,0.61583,2016-12-02,1.14956,2016-12-02,3.67449
2016-12-03,4.59996,2016-12-03,0.35125,2016-12-03,0.63009,2016-12-03,1.25106,2016-12-03,4.41178
2016-12-04,5.60754,2016-12-04,0.46472,2016-12-04,0.80058,2016-12-04,1.54016,2016-12-04,5.388
2016-12-05,5.04644,2016-12-05,0.49609,2016-12-05,0.77378,2016-12-05,1.54472,2016-12-05,4.36788
2016-12-06,4.98143,2016-12-06,0.46358,2016-12-06,0.7715,2016-12-06,1.52476,2016-12-06,4.12382
2016-12-07,4.60908,2016-12-07,0.44249,2016-12-07,0.69794,2016-12-07,1.45862,2016-12-07,4.15233
2016-12-08,4.41863,2016-12-08,0.42823,2016-12-08,0.68312,2016-12-08,1.38734,2016-12-08,3.85411
2016-12-09,3.96416,2016-12-09,0.38946,2016-12-09,0.6318,2016-12-09,1.27158,2016-12-09,3.7395
2016-12-10,4.61421,2016-12-10,0.32559,2016-12-10,0.65746,2016-12-10,1.21855,2016-12-10,4.99854
2016-12-11,5.40454,2016-12-11,0.37976,2016-12-11,0.76409,2016-12-11,1.57722,2016-12-11,5.47924
2016-12-12,4.86796,2016-12-12,0.46358,2016-12-12,0.76124,2016-12-12,1.62398,2016-12-12,4.40437
2016-12-13,4.85485,2016-12-13,0.51433,2016-12-13,0.75725,2016-12-13,1.57893,2016-12-13,4.1894
2016-12-14,4.6068,2016-12-14,0.45275,2016-12-14,0.72703,2016-12-14,1.51963,2016-12-14,3.64655
2016-12-15,4.19852,2016-12-15,0.36608,2016-12-15,0.69452,2016-12-15,1.26873,2016-12-15,3.45838
2016-12-16,3.75831,2016-12-16,0.31704,2016-12-16,0.61184,2016-12-16,1.08797,2016-12-16,3.32495
2016-12-17,4.13637,2016-12-17,0.32445,2016-12-17,0.64833,2016-12-17,1.1028,2016-12-17,4.22247
2016-12-18,5.19013,2016-12-18,0.43336,2016-12-18,0.74869,2016-12-18,1.4609,2016-12-18,4.88678
2016-12-19,4.64101,2016-12-19,0.45218,2016-12-19,0.73444,2016-12-19,1.63196,2016-12-19,4.33595
2016-12-20,4.2812,2016-12-20,0.39858,2016-12-20,0.76922,2016-12-20,1.50994,2016-12-20,3.92368
2016-12-21,3.94706,2016-12-21,0.41283,2016-12-21,0.75725,2016-12-21,1.4609,2016-12-21,3.78853
2016-12-22,3.47263,2016-12-22,0.38774,2016-12-22,0.68369,2016-12-22,1.31435,2016-12-22,3.50856
2016-12-23,3.24797,2016-12-23,0.333,2016-12-23,0.58675,2016-12-23,1.18719,2016-12-23,3.29701
2016-12-24,3.3335,2016-12-24,0.28054,2016-12-24,0.58105,2016-12-24,1.04863,2016-12-24,3.59523
2016-12-25,3.85753,2016-12-25,0.35125,2016-12-25,0.66601,2016-12-25,1.20259,2016-12-25,4.17115
2016-12-26,3.50114,2016-12-26,0.37805,2016-12-26,0.66886,2016-12-26,1.47173,2016-12-26,3.56957
2016-12-27,3.47035,2016-12-27,0.37064,2016-12-27,0.67342,2016-12-27,1.45177,2016-12-27,3.53536
2016-12-28,3.24797,2016-12-28,0.37976,2016-12-28,0.64491,2016-12-28,1.42783,2016-12-28,3.45496
2016-12-29,3.12423,2016-12-29,0.31248,2016-12-29,0.61013,2016-12-29,1.29839,2016-12-29,3.14932
2016-12-30,2.88132,2016-12-30,0.26914,2016-12-30,0.61355,2016-12-30,1.2311,2016-12-30,3.03128
2016-12-31,2.93035,2016-12-31,0.2355,2016-12-31,0.5993,2016-12-31,1.21057,2016-12-31,3.22744
2017-01-01,3.39166,2017-01-01,0.3216,2017-01-01,0.66829,2017-01-01,1.46546,2017-01-01,3.96872
2017-01-02,3.46921,2017-01-02,0.39288,2017-01-02,0.80458,2017-01-02,1.74202,2017-01-02,3.79823
2017-01-03,3.56729,2017-01-03,0.43792,2017-01-03,0.78576,2017-01-03,1.90282,2017-01-03,3.95846
2017-01-04,3.51255,2017-01-04,0.44306,2017-01-04,0.85932,2017-01-04,1.89769,2017-01-04,4.03487
2017-01-05,3.3757,2017-01-05,0.45617,2017-01-05,0.81541,2017-01-05,1.88742,2017-01-05,3.86266
2017-01-06,2.98452,2017-01-06,0.39174,2017-01-06,0.77834,2017-01-06,1.88571,2017-01-06,3.4675
2017-01-07,2.97369,2017-01-07,0.37007,2017-01-07,0.72018,2017-01-07,1.93247,2017-01-07,3.6648
2017-01-08,3.57641,2017-01-08,0.42253,2017-01-08,0.87642,2017-01-08,2.34474,2017-01-08,4.36332
2017-01-09,3.4196,2017-01-09,0.44876,2017-01-09,0.91691,2017-01-09,2.25864,2017-01-09,4.14036
2017-01-10,3.3546,2017-01-10,0.45275,2017-01-10,0.90094,2017-01-10,2.10068,2017-01-10,4.13181
2017-01-11,3.36258,2017-01-11,0.43963,2017-01-11,0.86331,2017-01-11,2.10753,2017-01-11,3.95504
2017-01-12,3.09344,2017-01-12,0.42937,2017-01-12,0.81712,2017-01-12,2.07616,2017-01-12,3.74007
2017-01-13,2.75815,2017-01-13,0.37178,2017-01-13,0.76637,2017-01-13,1.86575,2017-01-13,3.38026
2017-01-14,2.91667,2017-01-14,0.34783,2017-01-14,0.7601,2017-01-14,1.93076,2017-01-14,3.63515
2017-01-15,3.37227,2017-01-15,0.40941,2017-01-15,0.84278,2017-01-15,2.42115,2017-01-15,4.41121
2017-01-16,3.29415,2017-01-16,0.46301,2017-01-16,0.90835,2017-01-16,2.42742,2017-01-16,3.92482
2017-01-17,3.08488,2017-01-17,0.42481,2017-01-17,0.92774,2017-01-17,2.42856,2017-01-17,3.6705
2017-01-18,2.99251,2017-01-18,0.46016,2017-01-18,0.87984,2017-01-18,2.4451,2017-01-18,3.53536
2017-01-19,2.62244,2017-01-19,0.40086,2017-01-19,0.83822,2017-01-19,2.2267,2017-01-19,3.39793
2017-01-20,2.5523,2017-01-20,0.39516,2017-01-20,0.83936,2017-01-20,2.14687,2017-01-20,3.21546
2017-01-21,2.59164,2017-01-21,0.33471,2017-01-21,0.79203,2017-01-21,2.14744,2017-01-21,3.5365
2017-01-22,3.05067,2017-01-22,0.40257,2017-01-22,0.90493,2017-01-22,2.70854,2017-01-22,3.99838
2017-01-23,2.84539,2017-01-23,0.4077,2017-01-23,0.88041,2017-01-23,2.36812,2017-01-23,4.02632
2017-01-24,2.38294,2017-01-24,0.38831,2017-01-24,0.85818,2017-01-24,2.2267,2017-01-24,3.6072
2017-01-25,2.02941,2017-01-25,0.31647,2017-01-25,0.76124,2017-01-25,2.01743,2017-01-25,3.06721
2017-01-26,1.86233,2017-01-26,0.30449,2017-01-26,0.69509,2017-01-26,1.87089,2017-01-26,2.95031
2017-01-27,1.76939,2017-01-27,0.25488,2017-01-27,0.70422,2017-01-27,1.85264,2017-01-27,3.06322
2017-01-28,1.97581,2017-01-28,0.2851,2017-01-28,0.72075,2017-01-28,2.00831,2017-01-28,3.72695
2017-01-29,2.29969,2017-01-29,0.3638,2017-01-29,0.82624,2017-01-29,2.41944,2017-01-29,4.66154
2017-01-30,2.58366,2017-01-30,0.44135,2017-01-30,1.0338,2017-01-30,2.9754,2017-01-30,5.07609
2017-01-31,2.57112,2017-01-31,0.45275,2017-01-31,1.11192,2017-01-31,2.96343,2017-01-31,4.73852
2017-02-01,2.51409,2017-02-01,0.50863,2017-02-01,1.08398,2017-02-01,3.28674,2017-02-01,4.49105
2017-02-02,2.28372,2017-02-02,0.52289,2017-02-02,1.07714,2017-02-02,3.3757,2017-02-02,4.1147
2017-02-03,2.00432,2017-02-03,0.43165,2017-02-03,1.04236,2017-02-03,3.26678,2017-02-03,3.61519
2017-02-04,2.04708,2017-02-04,0.44876,2017-02-04,1.07999,2017-02-04,4.00807,2017-02-04,4.00351
2017-02-05,2.39492,2017-02-05,0.52118,2017-02-05,1.24878,2017-02-05,4.66496,2017-02-05,4.63132
2017-02-06,2.18736,2017-02-06,0.49095,2017-02-06,1.19803,2017-02-06,4.14777,2017-02-06,4.15633
2017-02-07,2.21644,2017-02-07,0.57136,2017-02-07,1.15697,2017-02-07,4.10044,2017-02-07,3.88946
2017-02-08,2.07788,2017-02-08,0.55368,2017-02-08,1.11934,2017-02-08,3.96302,2017-02-08,3.75717
2017-02-09,2.05507,2017-02-09,0.49837,2017-02-09,1.08284,2017-02-09,3.72524,2017-02-09,3.54391
2017-02-10,1.78478,2017-02-10,0.50179,2017-02-10,0.96538,2017-02-10,3.28047,2017-02-10,3.35175
2017-02-11,1.86975,2017-02-11,0.44135,2017-02-11,1.05262,2017-02-11,3.49202,2017-02-11,3.81248
2017-02-12,2.18736,2017-02-12,0.51205,2017-02-12,1.14728,2017-02-12,4.5264,2017-02-12,4.56061
2017-02-13,1.96725,2017-02-13,0.58789,2017-02-13,1.21399,2017-02-13,4.42262,2017-02-13,4.23331
2017-02-14,1.98664,2017-02-14,0.60044,2017-02-14,1.14215,2017-02-14,4.21506,2017-02-14,4.08448
2017-02-15,1.80759,2017-02-15,0.57535,2017-02-15,1.26816,2017-02-15,4.22133,2017-02-15,4.15176
2017-02-16,1.79448,2017-02-16,0.61697,2017-02-16,1.22312,2017-02-16,4.62448,2017-02-16,4.13409
2017-02-17,1.55841,2017-02-17,0.5839,2017-02-17,1.1621,2017-02-17,4.31542,2017-02-17,3.59466
2017-02-18,1.59889,2017-02-18,0.54969,2017-02-18,1.09539,2017-02-18,4.35077,2017-02-18,4.05768
2017-02-19,1.7175,2017-02-19,0.61298,2017-02-19,1.2847,2017-02-19,5.34923,2017-02-19,4.72141
2017-02-20,1.68785,2017-02-20,0.6529,2017-02-20,1.27786,2017-02-20,4.645,2017-02-20,4.38384
2017-02-21,1.60687,2017-02-21,0.62952,2017-02-21,1.22141,2017-02-21,4.7505,2017-02-21,4.12725
2017-02-22,1.60174,2017-02-22,0.66943,2017-02-22,1.19974,2017-02-22,4.65755,2017-02-22,4.07821
2017-02-23,1.47002,2017-02-23,0.61412,2017-02-23,1.16952,2017-02-23,4.28862,2017-02-23,3.7777
2017-02-24,1.30352,2017-02-24,0.57478,2017-02-24,1.14215,2017-02-24,3.94592,2017-02-24,3.48575
2017-02-25,1.39703,2017-02-25,0.53372,2017-02-25,1.11477,2017-02-25,4.38384,2017-02-25,3.73208
2017-02-26,1.51279,2017-02-26,0.6643,2017-02-26,1.33944,2017-02-26,5.35607,2017-02-26,4.46082
2017-02-27,1.39703,2017-02-27,0.66316,2017-02-27,1.30067,2017-02-27,4.67808,2017-02-27,4.18883
2017-02-28,1.30295,2017-02-28,0.76181,2017-02-28,1.20715,2017-02-28,4.70716,2017-02-28,3.95333
2017-03-01,1.42954,2017-03-01,0.77777,2017-03-01,1.34742,2017-03-01,5.18728,2017-03-01,4.28634
2017-03-02,1.20373,2017-03-02,0.70022,2017-03-02,1.06802,2017-03-02,4.48363,2017-03-02,2.98852
2017-03-03,0.96652,2017-03-03,0.64948,2017-03-03,1.02981,2017-03-03,4.36902,2017-03-03,2.75587
2017-03-04,1.23281,2017-03-04,0.72931,2017-03-04,1.2693,2017-03-04,5.06184,2017-03-04,4.10159
2017-03-05,1.46147,2017-03-05,0.89581,2017-03-05,1.44607,2017-03-05,5.95138,2017-03-05,5.0453
2017-03-06,1.15868,2017-03-06,0.83822,2017-03-06,1.18719,2017-03-06,5.04986,2017-03-06,3.46921
2017-03-07,1.12105,2017-03-07,0.78348,2017-03-07,1.10679,2017-03-07,4.7237,2017-03-07,3.19893
2017-03-08,1.10337,2017-03-08,0.78405,2017-03-08,1.08056,2017-03-08,4.67123,2017-03-08,3.27705
2017-03-09,1.04407,2017-03-09,0.83537,2017-03-09,1.10622,2017-03-09,4.81265,2017-03-09,3.21546
2017-03-10,0.90094,2017-03-10,0.75326,2017-03-10,1.05946,2017-03-10,4.57658,2017-03-10,3.0769
2017-03-11,1.2254,2017-03-11,0.83309,2017-03-11,1.26531,2017-03-11,5.33896,2017-03-11,4.74878
2017-03-12,1.40787,2017-03-12,1.13815,2017-03-12,1.57323,2017-03-12,6.59002,2017-03-12,5.71702
2017-03-13,1.17066,2017-03-13,1.04521,2017-03-13,1.34685,2017-03-13,5.95993,2017-03-13,4.10729
2017-03-14,1.08797,2017-03-14,1.04578,2017-03-14,1.27387,2017-03-14,5.67938,2017-03-14,3.76059
2017-03-15,1.04179,2017-03-15,1.0646,2017-03-15,1.21684,2017-03-15,5.42678,2017-03-15,3.73322
2017-03-16,1.03551,2017-03-16,1.04521,2017-03-16,1.31264,2017-03-16,5.40112,2017-03-16,3.68076
2017-03-17,0.94941,2017-03-17,0.94884,2017-03-17,1.13587,2017-03-17,5.00595,2017-03-17,3.33065
2017-03-18,1.10679,2017-03-18,1.1239,2017-03-18,1.45919,2017-03-18,5.84133,2017-03-18,5.36405
2017-03-19,1.33203,2017-03-19,1.44094,2017-03-19,1.82299,2017-03-19,6.69038,2017-03-19,6.25873
2017-03-20,1.10964,2017-03-20,1.28755,2017-03-20,1.55555,2017-03-20,6.21824,2017-03-20,4.31314
2017-03-21,1.06574,2017-03-21,1.27729,2017-03-21,1.42212,2017-03-21,5.98331,2017-03-21,3.93223
2017-03-22,1.01613,2017-03-22,1.31834,2017-03-22,1.32462,2017-03-22,5.50661,2017-03-22,3.90258
2017-03-23,0.88441,2017-03-23,1.19232,2017-03-23,1.27216,2017-03-23,5.51117,2017-03-23,3.63458
2017-03-24,0.87984,2017-03-24,1.02753,2017-03-24,1.17693,2017-03-24,4.87138,2017-03-24,3.35802
2017-03-25,1.05661,2017-03-25,1.0874,2017-03-25,1.37594,2017-03-25,5.34637,2017-03-25,4.96775
2017-03-26,1.1832,2017-03-26,1.29724,2017-03-26,1.77395,2017-03-26,6.24333,2017-03-26,5.79457
2017-03-27,0.99617,2017-03-27,1.145,2017-03-27,1.36738,2017-03-27,5.1793,2017-03-27,3.82275
2017-03-28,0.91691,2017-03-28,1.18947,2017-03-28,1.2693,2017-03-28,5.24545,2017-03-28,3.70984
2017-03-29,0.91577,2017-03-29,1.14728,2017-03-29,1.33089,2017-03-29,5.21294,2017-03-29,3.55303
2017-03-30,0.87414,2017-03-30,1.19061,2017-03-30,1.25505,2017-03-30,4.98543,2017-03-30,3.28503
2017-03-31,0.77949,2017-03-31,1.05376,2017-03-31,1.13302,2017-03-31,4.57202,2017-03-31,3.12252
2017-04-01,0.91178,2017-04-01,1.1142,2017-04-01,1.413,2017-04-01,5.49349,2017-04-01,4.70659
2017-04-02,1.06288,2017-04-02,1.33032,2017-04-02,1.72947,2017-04-02,6.18346,2017-04-02,5.40226
2017-04-03,0.89296,2017-04-03,1.42783,2017-04-03,1.58806,2017-04-03,5.86527,2017-04-03,3.71098
2017-04-04,0.87528,2017-04-04,1.57722,2017-04-04,1.57608,2017-04-04,6.02494,2017-04-04,3.29529
2017-04-05,0.78462,2017-04-05,1.51792,2017-04-05,1.4877,2017-04-05,5.85957,2017-04-05,3.32495
2017-04-06,0.76979,2017-04-06,1.31663,2017-04-06,1.40958,2017-04-06,5.15706,2017-04-06,3.06207
2017-04-07,0.80286,2017-04-07,1.32576,2017-04-07,1.35028,2017-04-07,5.12114,2017-04-07,2.64239
2017-04-08,0.71619,2017-04-08,1.43866,2017-04-08,1.54073,2017-04-08,5.45928,2017-04-08,3.62089
